 t,a,e,inc,long,varpi,f
0.0,10.030614635022578,0.9999928270586355,0.01347891211852966,1.2907208198457205,2.8615367310461726,3.1415927589569144
365250.0,10.027084638953996,0.9999928684827496,0.013208002549621171,1.30410785876576,2.8748967037017614,3.141592529811452
730500.0,9.842669588286736,0.9999926734048463,0.012927629201398809,1.3222508812960023,2.89301398588612,3.141592374814594
1095750.0,9.59803675789667,0.999992533916777,0.012665205960638623,1.3359053856792975,2.9066530959890526,3.1415923371374004
1461000.0,9.348145666193846,0.9999923059661833,0.012391768246577712,1.35662055366372,2.927372139161018,3.1415923548224405
1826250.0,9.15583068975983,0.9999921390989331,0.01221432625241999,1.3735990160992912,2.944373818965132,3.1415925581758066
2191500.0,9.194541559079902,0.9999922062594853,0.011989471090589563,1.3952800282641047,2.9660880226767246,3.141592785193285
2556750.0,9.392865567934212,0.9999923088241889,0.011833343286227482,1.41607728245406,2.9869115483696587,3.141592937495044
2922000.0,9.625912122618995,0.9999925511439994,0.01164809431367761,1.4369001204947822,3.0077419618177057,3.1415929800578777
3287250.0,9.882349375795043,0.9999927058169954,0.01147101681192502,1.4605430887981652,3.0313744905503404,3.1415929006975962
3652500.0,10.027617884275811,0.9999928252810352,0.011385594338920274,1.4820720267717669,3.052883595227393,3.14159273788349
4017750.0,9.98040328788701,0.9999928077479943,0.011235739064220263,1.5055052145781027,3.0762922182769863,3.141592528917734
4383000.0,9.838835224332989,0.9999926539262518,0.011182111538617149,1.5309162042606665,3.101680453192163,3.141592402470961
4748250.0,9.600651751701744,0.9999925362824721,0.011047279098462752,1.5514878628176452,3.122241143552724,3.141592324075284
5113500.0,9.320173567314516,0.9999922648127682,0.011007869945991717,1.5759286918845012,3.1466867178306437,3.1415923646455575
5478750.0,9.182894339615808,0.999992168601887,0.010960369452892006,1.5959147551188932,3.166695344340849,3.1415925939851483
5844000.0,9.223944399431451,0.9999922141359252,0.01090738905769126,1.6186326074352,3.189444098760134,3.1415927737267952
6209250.0,9.380273920334536,0.9999923126328035,0.010893705591891147,1.6409943209175186,3.211828485823796,3.1415929497445143
6574500.0,9.646376858543693,0.9999925839023872,0.010817894228862772,1.6598121337351346,3.230650317188257,3.141592997286941
6939750.0,9.904654688681475,0.9999927196930762,0.010828448695130537,1.6834570029612217,3.2542846919236883,3.1415928829902535
7305000.0,9.996090053900248,0.9999928264603432,0.010818940922825145,1.695271300322643,3.266078881886086,3.141592726590276
7670250.0,9.974485234829991,0.99999280408891,0.010811108012327533,1.7194733673782319,3.29025640141971,3.141592531618532
