 t,a,e,inc,long,varpi,f
0.0,0.49635997090134976,0.999992457750608,2.403415490599342e-05,1.6513175079804694,3.222114062569597,3.141592767073656
365250.0,0.49228320468036596,0.9999923953496435,0.002272584087708988,2.9979408022313034,4.568767540873862,3.1415926064681843
730500.0,0.5023986188158911,0.999992548314395,0.004503892436149851,2.9614136739010073,4.532254607402506,3.1415925461359917
1095750.0,0.5066620821425757,0.9999926109717425,0.006696408653030667,2.921208158691948,4.491909932200874,3.1415926869098025
1461000.0,0.49755026002271635,0.9999924754454922,0.008845490675169015,2.880385883658455,4.451103945651389,3.1415927578979215
1826250.0,0.4928889140076551,0.9999924042827664,0.010948565343173962,2.8395080928559646,4.410477660858224,3.1415926237874707
2191500.0,0.50117986786421,0.999992529719493,0.013002453310708647,2.7981867256288586,4.369058876026452,3.1415925570192313
2556750.0,0.5058411256935158,0.9999925983337888,0.015000104477806054,2.756867486134858,4.327420965412979,3.1415926684909543
2922000.0,0.4986470321185264,0.9999924914252555,0.016944066248050456,2.7156398206328465,4.286361178005957,3.1415927442300178
3287250.0,0.4938144098669615,0.9999924179732469,0.018826671323819596,2.674415926059767,4.245535602392599,3.141592638688632
3652500.0,0.5001131105851266,0.9999925133909047,0.02064920935575635,2.6332571516064127,4.204080566710854,3.141592570623639
4017750.0,0.5047668724504003,0.99999258224929,0.022409353929487542,2.591986462942715,4.162401331515291,3.141592653589793
4383000.0,0.49960161287337934,0.9999925054983093,0.02410322788064102,2.5506430346687736,4.121447478254744,3.141592728095599
4748250.0,0.49502172629151825,0.9999924361968482,0.02572793679310575,2.5093606553147607,4.080601189291496,3.141592653589793
5113500.0,0.4992435785457315,0.999992500021723,0.027284357324083873,2.4680902828954165,4.038796318276664,3.1415925903695205
5478750.0,0.5034844843569096,0.9999925629661156,0.028770378551592386,2.4268021785814704,3.9971222554032955,3.141592638688632
5844000.0,0.5003240424713058,0.9999925158054594,0.030186075650664553,2.3854581372385852,3.9564075345912135,3.1415927052089296
6209250.0,0.4963778783587511,0.9999924563799133,0.031528137337334304,2.344067438918645,3.9153709665346947,3.1415926684909543
6574500.0,0.4986175552125104,0.9999924902717183,0.03279222502021388,2.30268890784211,3.8732328643153684,3.141592611442945
6939750.0,0.5020647469074705,0.9999925417031053,0.03398029102102225,2.2613583340975913,3.831651081401727,3.1415926325163688
7305000.0,0.5007773703323449,0.9999925225869876,0.03509179875929571,2.219933944163533,3.791060559762373,3.1415926833921155
7670250.0,0.49782160051744007,0.999992478186541,0.036123075855684465,2.178550745397699,3.749842583778966,3.1415926684909543
8035500.0,0.49829249955473315,0.9999924853401168,0.037073090066683766,2.1370754260098135,3.707444272960111,3.141592638688632
8400750.0,0.5006063235487269,0.9999925198786102,0.03793751059785651,2.09553636970283,3.665879246599412,3.1415926325163688
8766000.0,0.5009337814588263,0.9999925247358316,0.03871790728718542,2.0539298825830654,3.6252304233682375,3.141592653589793
9131250.0,0.4992352827123999,0.9999924992775306,0.039412735596917665,2.0122937028712373,3.5834967292073734,3.1415926746632175
9496500.0,0.4982277976855647,0.9999924841678637,0.04002141063780871,1.9705075375290315,3.540721919182925,3.141592653589793
9861750.0,0.4992058379151732,0.9999924988249086,0.04054124181705335,1.9285595128713362,3.49902519636462,3.141592638688632
10227000.0,0.5008627820817148,0.9999925237379937,0.04097223356845253,1.8864273580161046,3.4578638373793553,3.141592653589793
10592250.0,0.5005920707683139,0.9999925197076539,0.04131202051454445,1.844134886233717,3.4151839160559723,3.1415926746632175
10957500.0,0.4984350616306272,0.9999924874976865,0.04156284191330467,1.8016841938381645,3.37179474541154,3.1415926746632175
11322750.0,0.49793998831146413,0.9999924799485848,0.04172481108569629,1.758989101593364,3.329631841761115,3.141592638688632
11688000.0,0.5005984280637651,0.99999251987183,0.04179570965361755,1.7160076582961632,3.2875144610871363,3.141592627780225
12053250.0,0.5017875440237614,0.9999925374882768,0.04177435845998514,1.6727619847139314,3.2436166083059907,3.1415926684909543
12418500.0,0.49879487341863155,0.9999924928334751,0.04166203873975848,1.6292482671886908,3.1993268058443185,3.1415926900900346
12783750.0,0.49684481692285953,0.9999924633370286,0.0414577055704018,1.5854599314135231,3.156304453823747,3.141592653589793
13149000.0,0.5002014684270526,0.9999925139436667,0.04116485600941942,1.5413492099451955,3.11284513398092,3.1415926088863095
13514250.0,0.5027822092527899,0.9999925524633753,0.04077990970942057,1.4967823297151086,3.0674358362882654,3.1415926684909543
13879500.0,0.49924112796912457,0.9999924998451919,0.04030389302340066,1.4518512999058117,3.0219783717360533,3.1415927030113537
14244750.0,0.49595531304190643,0.9999924501906985,0.039736739810822014,1.4064991786557144,2.9775347204343983,3.141592653589793
14610000.0,0.4997491874289832,0.9999925074177056,0.03907973376715607,1.3606903636267447,2.932094070760031,3.141592595877844
14975250.0,0.5035801629564626,0.9999925644230457,0.03833374792044167,1.3143044991502448,2.8847865358546123,3.141592653589793
15340500.0,0.4996935525834099,0.9999925066862907,0.03750277339042171,1.2673660152988595,2.837615473502226,3.1415927150288545
