 t,a,e,inc,long,varpi,f
0.0,0.7149689509354893,0.9999920826235081,0.03226594191543589,0.8643755325679914,2.4348889962657916,3.141593211339281
365250.0,0.8319836880733271,0.9999931969083934,0.030803685763534525,0.8116335743897549,2.382202602267794,3.1415927941670665
730500.0,0.7464310471592833,0.9999924188149646,0.029256590550528747,0.7566011390199515,2.327773829708086,3.141591946137647
1095750.0,0.7182466451374961,0.9999921226860684,0.027629802024955293,0.6986506606581636,2.269316830305445,3.141593263081896
1461000.0,0.8348174466478561,0.999993223609247,0.02591265555131758,0.6370586966354096,2.2075859467407355,3.1415927557470074
1826250.0,0.7409679534942775,0.9999923664992906,0.024106537264613488,0.5715304769475275,2.1425724563249187,3.141591934464015
2191500.0,0.7217761561170238,0.9999921653661593,0.02222181723250577,0.5003196858697008,2.071121392316795,3.1415933090715322
2556750.0,0.8371438915132987,0.9999932462985849,0.020248919445683782,0.4216926556656915,1.9922399209245316,3.1415927150288545
2922000.0,0.7356711713930235,0.9999923153238245,0.018207607888776733,0.3333888968117165,1.9042871431308532,3.1415919277028546
3287250.0,0.7254769189204678,0.999992208595453,0.016120971477228147,0.23010121279165577,1.8009960566952605,3.1415933483739114
3652500.0,0.8390056991236792,0.9999932641071967,0.014013647911277996,0.10528972416373171,1.6759155442708373,3.1415926793993614
4017750.0,0.7306189021567236,0.9999922658849076,0.011952737419527163,-0.05219532929733167,1.5185765884593456,3.1415919264803076
4383000.0,0.7294888487278013,0.9999922539465911,0.010049435439279974,-0.2618508535892194,1.309073301441449,3.1415933802410647
4748250.0,0.8403457923873304,0.9999932768614089,0.00849553270203826,-0.5479329904670065,1.0228131122811914,3.141592638688632
5113500.0,0.7257571568927244,0.9999922165809925,0.007612469380896241,-0.9224111636444784,0.6482833229768296,3.1415919319980814
5478750.0,0.7338212205263256,0.9999923021390626,0.007716563062020045,-1.3420686617057276,0.22881027671999887,3.1415934060615482
5844000.0,0.8411779443133947,0.9999932850798079,0.00881684682796621,-1.7151355992379784,-0.14425643999740512,3.1415925998628924
6209250.0,0.7209639060627309,0.9999921663890804,0.010646653047571893,-1.999011674330221,-0.4283210930020813,3.141591945196677
6574500.0,0.7384671489247987,0.9999923527088331,0.01291964994386564,-2.209516889246216,-0.6387534591530974,3.1415934264416463
6939750.0,0.841320668779608,0.9999932875409009,0.015429123947426956,-2.3709206929287325,-0.7999317007204876,3.141592559346575
7305000.0,0.7162308191621963,0.9999921152323107,0.018082030922265,-2.500599268550557,-0.9298277035367108,3.1415919660340035
7670250.0,0.7433237314032786,0.9999924039271555,0.020825064220297375,-2.6107577771379193,-1.0401593716040995,3.141593439405322
8035500.0,0.8409181949101603,0.9999932854200436,0.023600542212530704,-2.7080737724847728,-1.137033853227564,3.1415925186540394
8400750.0,0.7116230653722567,0.9999920651215511,0.02640035106928328,-2.796477843811001,-1.225546404012175,3.1415919932144423
8766000.0,0.7484804192053794,0.9999924563707028,0.029215520818431984,-2.878952381275238,-1.308533095762154,3.141593446157889
9131250.0,0.8399534379089189,0.999993277989977,0.0320185425067735,-2.957355469801375,-1.3863500080895679,3.1415924766483077
9496500.0,0.7073103673404603,0.9999920170889677,0.03482625961533521,-3.0325506425233653,-1.461405487900797,3.141592028273434
