 t,xh,yh,zh,vxh,vyh,vz
0.0,-0.6978862913265932,0.6972688649453306,0.042540446471456925,7.983206878252323e-08,2.1856829235461527e-10,-1.4361340112922932e-06
365250.0,-0.6977916008787814,0.6984072407064245,0.04295063088643745,-7.703606603351609e-08,-2.1091325402742257e-10,1.3419559032134312e-06
730500.0,-0.6788709609200804,0.6782591071952119,0.042196756017171426,7.895177733234729e-08,2.1615818571484541e-10,-1.3331132437016354e-06
1095750.0,-0.6736630702585493,0.6742641964911126,0.042367166505466604,-2.4448751061834666e-07,-6.693703233904084e-10,5.119233386745153e-06
1461000.0,-0.6525491021836273,0.6519592012515015,0.04153189781994225,7.59747934582548e-08,2.080076480718817e-10,-1.2083028360549916e-06
1826250.0,-0.6422617590699918,0.6428325970568869,0.04147723893002452,-2.331041674557546e-07,-6.382044283525109e-10,4.915009374865145e-06
2191500.0,-0.618536288731412,0.6179843523102032,0.04055151124388421,7.098732731635092e-08,1.9435270996947547e-10,-1.0666811549628695e-06
2556750.0,-0.6032488696477744,0.6037747603365631,0.04028355917744495,-6.618621193802221e-08,-1.8120797245180619e-10,9.676791506661696e-07
2922000.0,-0.5766459160536176,0.5761462595130123,0.039270021228980476,6.418771087529488e-08,1.7573637474413382e-10,-9.138428997818991e-07
3287250.0,-0.5564150672096627,0.5568829213094738,0.038816092103937556,-1.9896130626451982e-07,-5.447263689651467e-10,4.385395206591838e-06
3652500.0,-0.5264837232177484,0.5260484460008914,0.03770566673148729,5.5884913238363584e-08,1.5300455369846293e-10,-7.56158260697275e-07
4017750.0,-0.5013591152901562,0.5017584722511989,0.03709096493859797,-5.035437524905047e-08,-1.3786276591115802e-10,6.650751549763093e-07
4383000.0,-0.467707890208275,0.46734637345606805,0.035884271889682566,-7.258751611505912e-08,-1.987337881315787e-10,2.735599662314526e-06
4748250.0,-0.4376420957505038,0.43796511453162507,0.03512353688783113,-4.0749670062998385e-08,-1.1156651625735356e-10,5.143767721909784e-07
5113500.0,-0.3999757091106342,0.39969353936291524,0.03383037428943228,3.621595750667668e-08,9.915388776639748e-11,-4.4781272654589704e-07
5478750.0,,,,,,
5844000.0,-0.3226386415149526,0.32243780101244696,0.031578712778363126,2.578191370453304e-08,7.058703272972769e-11,-3.075202583426071e-07
6209250.0,,,,,,
6574500.0,-0.2349246726766674,0.23480262765551935,0.02915929019506433,1.5674867856802715e-08,4.291544929993899e-11,-1.822249473455636e-07
6939750.0,-0.1881918720176753,0.18827821415192966,0.028113388377296798,-1.0888118738335877e-08,-2.981004445814066e-11,1.257058527886758e-07
7305000.0,-0.13583014502512458,0.13577968388055484,0.026626248891688308,6.483815218521104e-09,1.7751718599647104e-11,-7.47584846428542e-08
7670250.0,-0.08222401970178249,0.08224400435298482,0.025527049904119917,-2.5196751946721696e-09,-6.89849471505043e-12,2.923214830502725e-08
8035500.0,-0.024059302861700004,0.02406773576624006,0.02403077620713293,-1.0840548632180204e-09,-2.9679804605558395e-12,1.278620017247795e-08
8400750.0,0.03724894742381714,-0.03727990308958669,0.02290989780052821,3.9016919912832015e-09,1.0682250489481729e-11,-4.7455925025912085e-08
