 t,xh,yh,zh,vxh,vyh,vz
 0.0000000000000000E+00,-4.6411665443250860E-01, 5.4731602408177948E-01, 3.4285183291441222E-02,-1.5497531935705990E-02,-1.3190815340356370E-02, 7.1366857195630977E-04
 0.3652500000000000E+06, 4.5402596969969611E-01,-5.6788794903117690E-01,-3.5119650357842626E-02, 1.5672032417587307E-02, 1.2564184662360279E-02,-6.8298536362716017E-04
 0.7305000000000000E+06,-4.3075900480182311E-01, 5.7467893738101095E-01, 3.4940092044616157E-02,-1.6247191758573906E-02,-1.2229104171041656E-02, 6.6907001882097290E-04
 0.1095750000000000E+07, 4.1922000669784559E-01,-5.9325218828254345E-01,-3.5594571531929776E-02, 1.6407326214118306E-02, 1.1620443541292555E-02,-6.3601274808589361E-04
 0.1461000000000000E+07,-3.9589017254541842E-01, 5.9991620983227767E-01, 3.5308801358314865E-02,-1.6937376646138407E-02,-1.1226806526314890E-02, 6.1721089230574143E-04
 0.1826250000000000E+07, 3.8294061498133625E-01,-6.1669859074175692E-01,-3.5766924714310047E-02, 1.7084009230878029E-02, 1.0629613728196104E-02,-5.8219339510166411E-04
 0.2191500000000000E+07,-3.5979238991948398E-01, 6.2274035912962167E-01, 3.5374803273394720E-02,-1.7566982566332150E-02,-1.0192317470925754E-02, 5.5891469396387376E-04
 0.2556750000000000E+07, 3.4517336208766997E-01,-6.3812569290444454E-01,-3.5612651785589915E-02, 1.7701088308048011E-02, 9.5954413517498425E-03,-5.2245152737591795E-04
 0.2922000000000000E+07,-3.2246748065588543E-01, 6.4330300437250154E-01, 3.5114788343890417E-02,-1.8134365193872543E-02,-9.1245936911499761E-03, 4.9520901423800014E-04
 0.3287250000000000E+07, 3.0634275102544439E-01,-6.5736021410662315E-01,-3.5141803221907617E-02, 1.8251391507429469E-02, 8.5245456027944651E-03,-4.5769259980851551E-04
 0.3652500000000000E+07,-2.8402259965487242E-01, 6.6143743143662992E-01, 3.4519179809758993E-02,-1.8640574168614369E-02,-8.0293452472711239E-03, 4.2722487851307351E-04
 0.4017750000000000E+07, 2.6633262977542210E-01,-6.7442006876775662E-01,-3.4341321439316133E-02, 1.8734807565675419E-02, 7.4186476902860076E-03,-3.8908253788260891E-04
 0.4383000000000000E+07,-2.4457993910672654E-01, 6.7722449835852083E-01, 3.3586503358307714E-02,-1.9081739679242104E-02,-6.9070611694861507E-03, 3.5583911996425234E-04
 0.4748250000000000E+07, 2.2555939627523328E-01,-6.8907131145596734E-01,-3.3208743669464393E-02, 1.9148801354659236E-02, 6.2870115290127714E-03,-3.1751538230318643E-04
 0.5113500000000000E+07,-2.0421782789715634E-01, 6.9054643323844700E-01, 3.2311186947586217E-02,-1.9458876594607134E-02,-5.7620601614152486E-03, 2.8248900346460845E-04
 0.5478750000000000E+07, 1.8403804244703853E-01,-7.0141370229248989E-01,-3.1756559655613324E-02, 1.9489846203023183E-02, 5.1324903145563141E-03,-2.4423140658323022E-04
 0.5844000000000000E+07,-1.6309566922624841E-01, 7.0145485385364104E-01, 3.0705727045943924E-02,-1.9768074130709558E-02,-4.5962095075131751E-03, 2.0800875071458824E-04
 0.6209250000000000E+07, 1.4195521736425953E-01,-7.1123391958423354E-01,-2.9980148418492360E-02, 1.9761166857746548E-02, 3.9607601712046501E-03,-1.7021743536355422E-04
 0.6574500000000000E+07,-1.2124086572609355E-01, 7.0985319715505146E-01, 2.8773325964030958E-02,-2.0010158690876068E-02,-3.4136789106334144E-03, 1.3355831363101792E-04
 0.6939750000000000E+07, 9.9580932379291373E-02,-7.1861614251494321E-01,-2.7895038084665778E-02, 1.9958295582130046E-02, 2.7786324414012693E-03,-9.6713151563022665E-05
 0.7305000000000000E+07,-7.8924047818533877E-02, 7.1578268939184109E-01, 2.6541460629456438E-02,-2.0180815992507199E-02,-2.2178714940775546E-03, 6.0168373882613018E-05
 0.7670250000000000E+07, 5.6867233095459942E-02,-7.2342295983330251E-01,-2.5511317742244626E-02, 2.0086098923530058E-02, 1.5878540425835934E-03,-2.4583553649164805E-05
 0.8035500000000000E+07,-3.6113012666981241E-02, 7.1919551436098739E-01, 2.4027412030635100E-02,-2.0280133341434480E-02,-1.0120544877947227E-03,-1.1135358737937833E-05
 0.8400750000000000E+07, 1.4161534793890469E-02,-7.2572125694625611E-01,-2.2852403662251296E-02, 2.0141585170399819E-02, 3.9582915767771176E-04, 4.5128762643546207E-05
 0.8766000000000000E+07, 6.8384332302814507E-03, 7.2004952663573341E-01, 2.1250880813056573E-02,-2.0307398571316838E-02, 1.9796720642104875E-04,-7.9465033289130389E-05
 0.9131250000000000E+07,-2.8575804890530319E-02,-7.2544035495331216E-01,-1.9942881711765351E-02, 2.0127840848517195E-02,-7.9607616031579455E-04, 1.1132554906980341E-04
 0.9496500000000000E+07, 4.9950999949301494E-02, 7.1841286668922988E-01, 1.8255598667852275E-02,-2.0259522008616599E-02, 1.4085597027986014E-03,-1.4392003374564697E-04
 0.9861750000000000E+07,-7.1059601276444201E-02,-7.2262389267419758E-01,-1.6809537114743710E-02, 2.0044582971355997E-02,-1.9823434659633691E-03, 1.7332186968648520E-04
 0.1022700000000000E+08, 9.2937609874354885E-02, 7.1417781035518690E-01, 1.5059760451866376E-02,-2.0139630437588579E-02, 2.6145174118840922E-03,-2.0371670871079765E-04
 0.1059225000000000E+08,-1.1336493859216000E-01,-7.1722731745779278E-01,-1.3484755692069857E-02, 1.9893449411420711E-02,-3.1620097417929833E-03, 2.3020174742275289E-04
 0.1095750000000000E+08, 1.3562502217269620E-01, 7.0748090732742630E-01, 1.1702493586637115E-02,-1.9944253276830928E-02, 3.8103097576942745E-03,-2.5797208426525431E-04
 0.1132275000000000E+08,-1.5514649830094246E-01,-7.0931696403450351E-01,-1.0011531407755707E-02, 1.9674818966678820E-02,-4.3286128008033263E-03, 2.8133732781290436E-04
 0.1168800000000000E+08, 1.7788690311011562E-01, 6.9822062108581384E-01, 8.2161607224725628E-03,-1.9677969413184632E-02, 4.9917685574855219E-03,-3.0635372240055489E-04
 0.1205325000000000E+08,-1.9659049656943214E-01,-6.9886311122452283E-01,-6.4214050090692261E-03, 1.9387852602383040E-02,-5.4838700303696582E-03, 3.2613376564240607E-04
 0.1241850000000000E+08, 2.1944117162642293E-01, 6.8652763282327367E-01, 4.6343620861692067E-03,-1.9339922256625355E-02, 6.1532365632185979E-03,-3.4814231915077098E-04
 0.1278375000000000E+08,-2.3725210829707261E-01,-6.8590144264656028E-01,-2.7590113212638892E-03, 1.9036252385955934E-02,-6.6198764453677473E-03, 3.6416562043018857E-04
 0.1314900000000000E+08, 2.6020485941898147E-01, 6.7240411455850002E-01, 1.0032283487814632E-03,-1.8932819636455430E-02, 7.2902563365939066E-03,-3.8300583704136706E-04
 0.1351425000000000E+08,-2.7733337888411802E-01,-6.7048107923997513E-01, 9.2842708603976538E-04, 1.8615817043450850E-02,-7.7370003836874151E-03, 3.9528623430608171E-04
 0.1387950000000000E+08, 2.9989683156418384E-01, 6.5593037756435202E-01,-2.6510040806112089E-03,-1.8459444628349368E-02, 8.3991302852516811E-03,-4.1075661014155866E-04
 0.1424475000000000E+08,-3.1650621484315328E-01,-6.5255782760653380E-01, 4.5984429266366427E-03, 1.8131425686000666E-02,-8.8303817422009309E-03, 4.1916401681980209E-04
 0.1461000000000000E+08, 3.3846696521165243E-01, 6.3715591346834255E-01,-6.2742660897001819E-03,-1.7921835192774849E-02, 9.4758085722440200E-03,-4.3113272923124010E-04
 0.1497525000000000E+08,-3.5470998091611117E-01,-6.3232985257737895E-01, 8.2076271608063321E-03, 1.7579343653497968E-02,-9.8948397523039248E-03, 4.3570663963140883E-04
 0.1534050000000000E+08, 3.7566462943199891E-01, 6.1616425589904800E-01,-9.8293621094069014E-03,-1.7323782656001940E-02, 1.0517365310876084E-02,-4.4420656849748086E-04
 0.1570575000000000E+08,-3.9186013451845297E-01,-6.0966475456155533E-01, 1.1710769797506921E-02, 1.6963220407300840E-02,-1.0929437404331341E-02, 4.4516672081545294E-04
 0.1607100000000000E+08, 4.1148002542255824E-01, 5.9303162182053881E-01,-1.3273608698904994E-02,-1.6665998904181783E-02, 1.1520736866283564E-02,-4.4984092069735740E-04
 0.1643625000000000E+08,-4.2769456034846137E-01,-5.8483192326089772E-01, 1.5072206828491003E-02, 1.6282969769254262E-02,-1.1925889270619912E-02, 4.4736981720270349E-04
 0.1680150000000000E+08, 4.4567524200593495E-01, 5.6779013801429068E-01,-1.6563254784675178E-02,-1.5953766157059561E-02, 1.2485126465937024E-02,-4.4838294818391300E-04
 0.1716675000000000E+08,-4.6220916778819471E-01,-5.5778291759648990E-01, 1.8247421513664364E-02, 1.5539977460198388E-02,-1.2881811139100238E-02, 4.4275902644879713E-04
