 t,a,e,inc,long,varpi,f
0.0,0.3592138874928382,0.9999924536791672,0.059248150192199714,1.3376918218997362,2.9092019776611804,3.141592653589793
365250.0,0.36396209972539323,0.9999925520069125,0.05903878786353569,1.2886928692289097,2.8588065053465144,3.141592653589793
730500.0,0.35952535018674825,0.9999924600786028,0.05871794858223498,1.2392388985938922,2.81070468789338,3.141592653589793
1095750.0,0.36364972487771063,0.999992545471888,0.05828593881673403,1.1891937308785863,2.7593545202636953,3.141592638688632
1461000.0,0.35981908669104096,0.9999924661876748,0.057744507806478246,1.1385622443111738,2.7099763281155855,3.141592653589793
1826250.0,0.3634019399406933,0.9999925403996752,0.05709923771944277,1.0873460440394622,2.6575606998890677,3.141592638688632
2191500.0,0.36003867828149017,0.9999924707504773,0.05634552342631017,1.0354044930480306,2.6067602073164124,3.141592653589793
2556750.0,0.3631877093916476,0.9999925359099323,0.05548700074220094,0.9828206176093407,2.5530948608763335,3.141592653589793
2922000.0,0.36022943589812684,0.9999924747162723,0.05453419602349006,0.9294397033584744,2.500731560284,3.141592653589793
3287250.0,0.36304518147590165,0.9999925330142447,0.05348473915630731,0.8752604827829775,2.4455993548298274,3.141592638688632
3652500.0,0.3603344952479289,0.9999924768058218,0.05234446971404401,0.8201695706289513,2.3913932431300857,3.141592653589793
4017750.0,0.3629596261634912,0.99999253127833,0.05111761991417175,0.7640361703047326,2.334443399386271,3.141592653589793
4383000.0,0.3604109907714181,0.999992478440552,0.04980320897592406,0.7067829147462803,2.2779349946245526,3.141592638688632
4748250.0,0.3629060034381477,0.9999925301171101,0.04841114889243857,0.6484251931867465,2.218903849333539,3.141592653589793
5113500.0,0.36041892939223097,0.9999924786020139,0.04694944102714716,0.5886699481072154,2.1597485147364375,3.141592653589793
5478750.0,0.3629268511968324,0.9999925305660253,0.04541768022037653,0.5273908375175456,2.0979426092268274,
5844000.0,0.36041152141214394,0.9999924784626496,0.04382343575605021,0.4643520890063181,2.035356043914485,3.141592653589793
6209250.0,0.36294204665340335,0.999992530913944,0.04217265477344997,0.39931890012138377,1.9699446269414507,
6574500.0,0.3603549364211992,0.9999924772279103,0.040470323117007836,0.332180635703689,1.9031101507147694,3.141592653589793
6939750.0,0.3630108785423799,0.9999925323772256,0.038732343377648235,0.2625034144464407,1.8332026784553943,3.141592653589793
7305000.0,0.360306196117585,0.9999924762300395,0.036958026016405694,0.18969908389310072,1.7605552297267657,3.141592653589793
7670250.0,0.36305282847974335,0.999992533177682,0.035163486641981566,0.11357897448659596,1.6843504360094868,3.141592653589793
8035500.0,0.36025253657589484,0.9999924751543883,0.0333589937280617,0.03342854552919739,1.6042135405270739,3.141592653589793
8400750.0,0.36311088579916373,0.9999925343941096,0.03155204918032514,-0.051384724333812574,1.5194565987529327,3.141592653589793
8766000.0,0.3601991083874789,0.9999924739386239,0.02976221049715918,-0.14156360011027636,1.4291531802987354,3.141592653589793
9131250.0,0.36313976007457704,0.9999925350154647,0.028013394914749974,-0.23806473807946862,1.3328429186643662,3.141592638688632
9496500.0,0.3601906863074518,0.9999924738037209,0.02631564654912049,-0.3420121439383826,1.228640357217353,3.1415926684909543
9861750.0,0.3631532925332689,0.9999925353099351,0.024697086102791838,-0.45438045326411797,1.1165893615874494,3.141592653589793
10227000.0,0.36017983221782696,0.9999924735043875,0.023185141387114222,-0.5764411395946015,0.9941516900907955,3.141592653589793
10592250.0,0.36312959476962936,0.9999925347765376,0.02181037938257269,-0.7090520208815716,0.8619747519703758,3.141592638688632
10957500.0,0.3602305634366436,0.999992474704384,0.020614123622392018,-0.8527221546830336,0.7178164759234275,3.141592653589793
11322750.0,0.3630789029824678,0.9999925337281113,0.019634724721042135,-1.0077148977191324,0.5633630523935014,3.141592653589793
11688000.0,0.36028710706697004,0.9999924757950647,0.018902621408210103,-1.1727800214126227,0.3977102303856517,3.141592653589793
12053250.0,0.36300917420726275,0.9999925323440171,0.018454617913655578,-1.3452299046983502,0.22589278627412357,3.141592653589793
12418500.0,0.3603817432698422,0.9999924778030971,0.01830932898935529,-1.5213779954412927,0.04907037834494932,3.1415926684909543
12783750.0,0.3628914779348766,0.9999925298764611,0.018468389937341324,-1.696517816422798,-0.12535720255095195,3.141592653589793
13149000.0,0.36049922942020846,0.9999924802862528,0.01892518100382705,-1.8664444059991712,-0.29603103719355683,3.1415926684909543
13514250.0,0.36278901462178104,0.9999925277289189,0.01964488200537877,-2.0281731410815564,-0.45698157229274305,3.141592638688632
13879500.0,0.360622277456997,0.9999924828543291,0.020588369578456937,-2.17909480414818,-0.6087093644155694,3.1415926684909543
14244750.0,0.36264065559675407,0.9999925246518274,0.021716624271391507,-2.3186183144182655,-0.7474030469780386,3.141592638688632
14610000.0,0.36075297047761157,0.9999924855435961,0.022987641697115195,-2.447000051403052,-0.8766351668276282,3.1415926684909543
14975250.0,0.3625367254849099,0.9999925225488505,0.024366268898493172,-2.5650882135350805,-0.9938565674223514,3.141592653589793
15340500.0,0.36086106517114575,0.9999924877347904,0.025821773037321992,-2.673805989944711,-1.1034543064341087,3.1415926684909543
15705750.0,0.36241776652990965,0.9999925200284198,0.02732426388976413,-2.774624118467112,-1.203383099631944,3.141592638688632
16071000.0,0.3609648246663173,0.9999924899670629,0.02884637702921985,-2.8684037634297215,-1.2980577765873087,3.141592653589793
16436250.0,0.3623472491844673,0.9999925185329313,0.030378032791996367,-2.9562567141537897,-1.3850135124777097,3.141592653589793
16801500.0,0.36100218769830594,0.999992490704002,0.03189395040900467,-3.038969734000034,-1.4686222299286076,3.141592653589793
17166750.0,0.36231753861132926,0.9999925179300538,0.03338630782658169,-3.117215475767232,-1.5459767587581026,3.141592638688632
17532000.0,0.3610225467091518,0.9999924911169553,0.03484483261499162,3.0913370614236784,4.661692981232888,3.141592653589793
17897250.0,0.36233992390630676,0.9999925183874352,0.03625403431800109,3.019831916082896,4.591059641901015,
18262500.0,0.360948284604995,0.9999924895582962,0.03760495365597352,2.951175440959101,4.521546311675369,
18627750.0,0.3624296596293869,0.9999925202418398,0.03889349769556845,2.8849193407358715,4.456130069427002,3.1415926684909543
18993000.0,0.360842471687946,0.9999924874344147,0.04011185316403675,2.8207498780848312,4.391141694443664,3.141592653589793
19358250.0,0.36257544080005233,0.9999925231395421,0.04125539431095145,2.7583593400672486,4.329547526372284,3.141592653589793
19723500.0,0.3606489921290334,0.9999924834036243,0.04231820348117789,2.6974769838339245,4.26789483707956,3.141592653589793
20088750.0,0.3628061267734577,0.9999925280671811,0.04329098056520212,2.637996100468971,4.209156600710823,3.141592653589793
20454000.0,0.36039406690771464,0.9999924780843196,0.0441747096441241,2.579801994491268,4.150250538288624,3.141592653589793
20819250.0,0.3630735926812409,0.9999925335345177,0.044965776471750915,2.522650884396076,4.093779279961387,3.141592653589793
21184500.0,0.3600986900016873,0.9999924719719518,0.04566180190858935,2.4664225581931642,4.03690525729187,3.141592653589793
21549750.0,0.3634156308929,0.9999925406682871,0.046260595384097256,2.411043907724817,3.9821363637500964,3.1415926684909543
21915000.0,0.3597408273641468,0.9999924645817199,0.04675597917731695,2.3563963934383754,3.9269161109498487,3.141592653589793
22280250.0,0.3637638510555889,0.9999925478499111,0.04714733577726217,2.3024896952076586,3.873543181429013,3.141592653589793
22645500.0,0.3593820614194063,0.9999924571334124,0.04743845272267116,2.2491445906836036,3.819703021828909,3.141592638688632
23010750.0,0.36414656035833676,0.9999925558523964,0.04762428276558714,2.1964151862024797,3.7674273921351826,3.141592653589793
23376000.0,0.35899718454935986,0.9999924490975074,0.04770485230048084,2.144182453143401,3.714780451500885,3.141592653589793
23741250.0,0.36451318743814015,0.9999925634875202,0.0476784632558713,2.092378713363369,3.663348454765873,
24106500.0,0.35866394780717326,0.9999924422612554,0.04754381745028426,2.040979718125024,3.611617292754822,3.1415926684909543
24471750.0,0.3648299127437219,0.9999925700121418,0.04730225599384761,1.9900821357375271,3.5610088502872252,3.141592638688632
24837000.0,0.3583537786632685,0.9999924358624044,0.04695642525817036,1.9395268379852018,3.5102029945576305,3.1415926684909543
25202250.0,0.3651146494529389,0.9999925759879094,0.0465047043397941,1.8892826535187857,3.460167101854657,3.141592627780225
25567500.0,0.35814453412099245,0.9999924315886637,0.04594634092052162,1.8393238776148768,3.4100370494621624,3.1415926793993614
25932750.0,0.3652803946334518,0.9999925795193942,0.045283001485159485,1.7896644890045985,3.3605080956757645,3.1415926170895516
26298000.0,0.35800864940380045,0.9999924288388752,0.044515854194767765,1.7403389384881804,3.3110866182202967,3.1415926957366413
26663250.0,0.3653743416169017,0.9999925816413826,0.04364966319556489,1.691300282588515,3.2621057309683943,3.1415926064681843
27028500.0,0.35801772154176675,0.9999924292406027,0.042682612528223994,1.642442352741964,3.2132216423983024,3.141592709344833
27393750.0,0.365313438013193,0.9999925805137426,0.04161876534041317,1.5938395806929473,3.16461039505755,3.1415925921507317
27759000.0,0.3581582472920102,0.9999924324436114,0.04045771939306455,1.545502502632356,3.116309640686526,3.141592726590276
28124250.0,0.36514040639550827,0.9999925772492709,0.03920211291020598,1.4974382451154629,3.0681789169146567,3.1415925761610883
28489500.0,0.35843267718450994,0.9999924383570318,0.0378536673727145,1.4496201461356857,3.0204510927175567,3.1415927404777473
28854750.0,0.3648041927254307,0.9999925706516921,0.03642001059632451,1.4021162341513527,2.972832319190853,3.1415925617328666
29220000.0,0.358884611160648,0.9999924481375448,0.03489857348275166,1.3548361366121018,2.925686103180447,3.141592756828066
29585250.0,0.36433520860812785,0.9999925613325862,0.03329053965542265,1.3078639864085706,2.8785615739327746,3.141592547174217
29950500.0,0.35945472362678177,0.9999924602963517,0.03159898467056062,1.2612065891190793,2.8320705157803006,3.141592769971582
30315750.0,0.3637125122925255,0.9999925487880503,0.029828914361887126,1.2149508509095395,2.7856370095850846,3.1415925343805036
30681000.0,0.36019361925175325,0.9999924761226079,0.027984157511095866,1.169116758123004,2.739989138001823,3.1415927826376344
31046250.0,0.3629658974256822,0.9999925337277404,0.026066906205671845,1.123623121002759,2.694305154368762,3.141592520309756
31411500.0,0.36102763755733147,0.9999924936569354,0.02407647934807063,1.0785344226641775,2.6494095104521023,3.141592791777477
31776750.0,0.3621093898725537,0.9999925163662564,0.022018488205214442,1.034084743198361,2.6047704249806127,3.1415925122249657
32142000.0,0.36197176262415975,0.9999925135511109,0.01989911190789252,0.9903763590142545,2.561248086355039,3.141592798061911
32507250.0,0.36113519657794746,0.9999924963952624,0.017722244070726735,0.9475827526589827,2.518279902606253,3.1415925053251113
32872500.0,0.36298949448117596,0.9999925348362855,0.01549333112951711,0.9059318358651371,2.476793911993804,3.1415928033446097
33237750.0,0.360124599280206,0.9999924755688323,0.013210676665935946,0.8659605068402045,2.436676867552565,3.1415925008983283
33603000.0,0.36404573639313015,0.9999925567424073,0.01088344030057567,0.8289139492191973,2.3997600008433855,3.141592802601405
33968250.0,0.35903433913849686,0.999992452965766,0.008517945515124034,0.7973635021896197,2.3681066550339924,3.1415925016271697
34333500.0,0.36512193552005184,0.9999925788992702,0.006121305062331636,0.7772735598848658,2.348096907836677,3.1415927988283467
34698750.0,0.3579664825280423,0.9999924307463556,0.0036991852363656434,0.7912516985536898,2.3620288252597295,3.1415925053251113
35064000.0,0.3661692779119747,0.9999926003245705,0.0013184092396263587,1.027262850101966,2.598056926627472,3.141592791777477
35429250.0,0.35688541016693415,0.999992407968724,0.0013998911505862506,-2.9939218486847845,-1.4231041867012508,3.1415925122249657
35794500.0,0.36719577784911983,0.9999926213067083,0.0038297586691445765,-2.780529875117625,-1.209771692783003,3.14159278090537
36159750.0,0.35586855669773976,0.999992386479345,0.006327321950534595,-2.768633673333365,-1.19776930877828,3.141592524541952
36525000.0,0.3681212716819861,0.999992640001711,0.00883790682721679,-2.7890704151949115,-1.218354585436148,3.1415927680477838
36890250.0,0.3549262521206079,0.999992366468956,0.011352151668710871,-2.820279934450136,-1.2493636255995093,3.1415925391318025
37255500.0,0.36898745855183335,0.9999926574657776,0.013866136847780266,-2.8563374311089573,-1.2856700386541342,3.1415927513032416
37620750.0,0.35408487015847884,0.9999923485244447,0.016375566483914483,-2.8952783360348278,-1.3243054662416918,3.1415925570192313
37986000.0,0.36970106517687024,0.9999926718202866,0.018869717373544957,-2.935919657158357,-1.3653066116751298,3.1415927324393267
38351250.0,0.3533732994307672,0.999992333278394,0.021343832572813415,-2.977453947037299,-1.406420704380778,3.141592579083987
38716500.0,0.37031284285573424,0.9999926841561134,0.02379694754399547,-3.019582518154679,-1.4490290077495245,3.141592711301742
39081750.0,0.35280593335531213,0.9999923210168455,0.026224701046973713,-3.0622345052963524,-1.491137934841967,3.1415926019706566
39447000.0,0.3707588789678831,0.999992693086324,0.028623745670407652,-3.1051332947200905,-1.5346438717477786,3.1415926900900346
39812250.0,0.3524203604405749,0.9999923129019896,0.030986044844742263,3.134812956676732,4.705975021673112,3.141592627780225
40177500.0,0.37104877887293314,0.9999926989064442,0.033304214594397925,3.091476721378828,4.6618981215462405,3.141592653589793
40542750.0,0.3521886295775814,0.9999923078974927,0.03558026636012996,3.0481034425538844,4.619332249382632,3.141592653589793
40908000.0,0.37118575602952947,0.9999927017725746,0.037808814114569086,3.004645797378856,4.574996463054304,3.141592653589793
41273250.0,0.3521612751741727,0.9999923074917175,0.03998261981814507,2.9612360410027114,4.532531970809871,3.1415926746632175
41638500.0,0.37114142295337027,0.9999927010322311,0.04209972785004754,2.917731347500238,4.488009317042721,3.1415926170895516
42003750.0,0.35228789778573855,0.9999923103319738,0.04414930201155473,2.874221176957861,4.445583801132612,3.1415927052089296
42369000.0,0.37095675687113094,0.9999926974726348,0.04613434029149935,2.830799548517512,4.401004158923273,3.141592595877844
42734250.0,0.35260696249596635,0.9999923174369056,0.048046677667278936,2.7874209120192965,4.358848927993462,3.141592728095599
43099500.0,0.3706000597301953,0.9999926904396792,0.04988379683206463,2.7440565777171337,4.314188132846267,3.1415925747402595
43464750.0,0.35307600238207654,0.9999923277116485,0.051641711811337844,2.7007131363359242,4.272204424054399,3.1415927524329144
43830000.0,0.370127198064514,0.9999926812084824,0.05331673779073659,2.6573361261850423,4.227396070656337,3.141592552525201
44195250.0,0.3536724476899321,0.9999923406487982,0.05490014469523154,2.6140350266570773,4.1855869743015885,3.141592775561054
44560500.0,0.36950210974600106,0.9999926688596538,0.056396622797958026,2.5708332590660525,4.140824172028379,3.1415925325321874
44925750.0,0.35441674202275986,0.9999923568054783,0.05780173015137693,2.5276074776795707,4.099216468805783,3.1415927949546205
