 t,a,e,inc,long,varpi,f
0.0,2.5222453852440765,0.9999922806802695,0.022754795264228887,1.7543236920348912,3.3252694616996896,3.141592358185782
365250.0,2.721988753312353,0.999992845403835,0.022475400957451833,1.7864391313840824,3.357277156441897,3.1415925307116703
730500.0,2.6129279519761335,0.9999925517370831,0.022290692955446535,1.8215968087086547,3.3922262029859356,3.141593038432295
1095750.0,2.4720565667357612,0.9999921274152221,0.022260440122586097,1.8568275217652006,3.4276966479663145,3.1415925211453755
1461000.0,2.6886463503994134,0.9999927617452835,0.022344058562083338,1.8925845917200348,3.4634926053516306,3.1415923456725214
1826250.0,2.686338710070493,0.9999927569028588,0.022568650266967447,1.9267792943281283,3.497438091954388,3.14159297560661
2191500.0,2.463341745227392,0.999992102190547,0.022899199613976375,1.9584412234849176,3.52920481574382,3.141592778261852
2556750.0,2.619677618342718,0.9999925763044187,0.02336089917234903,1.9878240650472392,3.558786580840709,3.1415922302813994
2922000.0,2.739215692534041,0.9999928978405419,0.02390359074878385,2.012362930813695,3.5830755238699807,3.141592801854475
3287250.0,2.505710560710913,0.9999922390556443,0.024532035880206738,2.033785210676572,3.6044501324039127,3.141593012457277
3652500.0,2.53424753763142,0.9999923255652472,0.02521949558433417,2.0498971881451715,3.6208848117580414,3.141592251810715
4017750.0,2.753009781197468,0.9999929365548236,0.025944774927844805,2.062173016260873,3.6329533360707953,3.1415925747402595
4383000.0,2.5875158387835855,0.9999924828796033,0.02670477143830002,2.068922862484388,3.639527161745729,3.1415931001276474
4748250.0,2.4639351031901007,0.9999921077128024,0.02747964870607454,2.0719885159542573,3.6429513357260745,3.141592436114505
5113500.0,2.7167434201999474,0.9999928436364742,0.028266302065843605,2.070612276468667,3.641468869886137,3.1415923650300477
5478750.0,2.675981819848785,0.9999927315801274,0.029053034482505073,2.0653315941447903,3.6359162815532717,3.1415930276059707
5844000.0,2.447675476494576,0.9999920550694592,0.029830575233120105,2.0573751927609534,3.6282584954693844,3.1415927168100657
6209250.0,2.642149645224911,0.9999926394329492,0.03057019437406997,2.0465206030712157,3.6174594066017507,3.141592239830938
6574500.0,2.7336694732676645,0.9999928864874732,0.031314003795958854,2.03300640026366,3.6036013437775507,3.1415928518368488
6939750.0,2.4902486919213755,0.999992188960911,0.03198283467200427,2.0177255869947963,3.588500760171515,3.141592953099426
7305000.0,2.5540803209950833,0.9999923813810175,0.0326215065605095,2.001011759727573,3.5720285208020948,3.141592252640552
